pkid,name
77a7861c-6da3-4903-90dc-fb44f314ff63,FXE-FIELD-A-MWHA-rl
d44c7c73-80e9-4bd9-84a5-3b70d5ea9f3e,FXE-FIELD-A-SFBA-rl
d7f3b0e0-3adf-4d63-8c59-4fd2fc4f4ba0,FXE-FIELD-A-BXAA-rl
4e7e0ab2-18d7-4652-a89e-bc4637b19599,FXE-FIELD-A-HIKA-rl
265b0652-0b2a-4070-86c2-71409d98c675,FXE-FIELD-A-MGCA-rl
f7607e13-658e-43a8-831f-c66794e2dd29,FXE-FIELD-A-AGCA-rl
786b9b64-28ce-4084-b532-863454ca632e,FXE-FIELD-A-JREA-rl
d7215d61-ec94-412e-be2e-10cde6404554,FXE-FIELD-A-VPSA-rl
c9d1e2ac-8aa5-4395-8161-e1264567c2cd,FXE-FIELD-A-EVAA-rl
33c11341-e2d6-4df9-af4c-26d5d91eddd6,FXE-FIELD-A-OXCA-rl
4c7b7f2b-bebd-4d18-90b3-22e7d64d02f2,FXE-FIELD-A-TOAA-rl
357054d7-ff22-466d-a5b7-5bbe4ab4890b,FXE-FIELD-A-VGTA-rl
9065e97c-80de-42b9-b6f2-16c8478bcd3d,APAA_local-T1_rl
20256b8e-49c1-4a75-9cb4-b389e05860f3,FXS-FIELD-MCODC-PAGING-rl
ff122052-ced6-4103-b99e-5f526b90c073,FXE-FIELD-A-LBBA-rl
1f1ff1e1-366f-49e6-a94d-70202bb2c7d7,FXE-FIELD-A-MQYA-rl
a8ee36e3-01bb-423c-845c-2d30bd5c805b,FXE-FIELD-A-SHVA-rl
e333a11c-5227-4cbf-b12b-b061094912e6,FXE-FIELD-A-BGMA-rl
58dbc251-0889-477b-8c9a-2e23ac7863ed,FXE-FIELD-A-HMTA-rl
ae21b9e0-2731-4729-9859-9c1a50626ffc,FXE-FIELD-A-STLRT-rl
00783a00-3271-49e1-bc77-8c40141df2fe,FXE-FIELD-A-RICR-rl
b63d23ce-3eba-4493-8886-17b71d9e7d38,FXE-FIELD-A-SANRT-rl
53366b37-23a1-470d-b36d-fc6d11d79b86,FXE-FIELD-A-SWFR-rl
e72e25d5-ce07-40a1-83b6-a74df26550e8,FXE-FIELD-A-EAUA-rl
244cb259-a4de-424c-add2-3aea47bc8935,OAKRO_Paging_rl
737ec17b-6828-455a-9192-ce760b12064c,FXE-FIELD-A-SYRR-Paging-rl
fb779ffa-a24c-4567-9b35-8562e80fd983,FXE-FIELD-A-MHTR-rl
65f30701-2c26-45f3-8657-ff92ae562407,FXE-FIELD-A-NBUA-rl
12fbaf1c-8f57-479e-b6f2-f08a54a90b92,FXE-FIELD-A-ONTRT-rl
30be7e4b-819e-4055-9880-0e0bf2a7e322,FXE-FIELD-A-SEART-rl
beda3e3f-fac4-4a41-8f93-de107cf4cbe2,FXE-FIELD-A-RKWA-INT-rl
7bc7b867-7829-48f0-acfa-bee0a9885ed6,FXE-FIELD-A-RKWA-INT-rl
9a3b8271-be4a-479f-8bb5-10a65d0269d5,FXE-FIELD-A-FXEA-rl
be36590c-1516-4cd0-a70e-15ee9f950d9b,FXE-FIELD-A-PHLR-rl
84fde411-ae7a-49bb-abbd-c036251c6134,FXE-FIELD-A-AMAA-rl
37173829-9996-46f6-b504-63800a798963,FXE-FIELD-A-PHDA-rl
4ac2c2b2-bafc-459d-adb2-abc267b09ec9,FXE-FIELD-A-GVTA-rl
4fb7217d-abaa-4da0-894b-d344db7831d5,FXE-FIELD-A-GJTR-rl
088abb06-d50e-4ada-a450-8cb1dbf552ea,FXE-FIELD-A-GTFR-rl
bb667bc0-58e7-4a50-bc9c-c903be194b1c,FXE-FIELD-A-JSLA-rl
ec1f037b-27f2-462d-b08d-5eeba707a19e,FXE-FIELD-A-RWIA-rl
5ee49463-cb43-43a0-847d-3776898d96ec,FXE-FIELD-A-MGMA-rl
cecbb3af-52d2-477b-898c-c72d9b7428e0,FXE-FIELD-A-USCA-rl
79788f3f-c1e6-4f53-89fb-dfc66a4163e7,IFPA_Local_rl
c66ab22d-1a8e-4230-9550-e38760360d12,FXE-FIELD-A-MFDA-rl
8f4c2a18-4464-458e-841c-2460a99cb907,FXE-FIELD-A-UGNA-rl
dbddc5be-e615-44ee-99f5-e063f10e7edb,FXE-FIELD-A-ZMLA-rl
6ad39156-1d66-48c5-a943-8f4a233af6e6,FXE-FIELD-A-CLEWK-rl
692c664a-f8f1-435a-99ce-e03198f9367a,FXE-FIELD-A-ROCA-rl
45a7e759-5130-43ff-b6df-6f8f5c51d047,FXE-FIELD-A-SMOA-rl
85c96558-7056-4bf2-8bd3-0ccd897c6c1f,FXE-FIELD-A-SFOA-rl
d5a54ff4-df54-49ad-bad2-d28903f38c67,FXE-FIELD-A-RICRT-rl
ebf803ce-a2d6-4ec0-97b0-9d0dc6f01026,FXE-FIELD-A-PLBA-rl
c4d6765e-73d4-4092-acae-43c4c9305345,FXE-FIELD-A-RAPA-rl
bec6a5d8-0a34-4128-b12c-356d1212d76a,FXE-FIELD-A-LCIA-rl
d4fc43e8-368b-4467-af47-9c35d9591680,FXE-FIELD-A-TVCA-rl
aea1eb2e-a35b-4a45-9f9c-1df73e3916c1,FXE-FIELD-A-TMBA-rl
ff6d512c-0892-4572-97a1-80cb45ce1abe,FXE-FIELD-A-OGDVM-rl
7958bae1-5bf8-4318-a794-58fd4a0339fb,FXE-FIELD-A-PITRT-rl
9f4d32e2-06f9-4ea5-8e53-e845b71d7bcd,FXE-FIELD-A-SBYA-rl
26ade3d9-01e5-4571-943d-0b90a958d66c,FNTR_local-T1_rl
0372bd93-0d08-47f3-91e2-62b632e5d53b,FXE-FIELD-A-OXRA-rl
e2fd81e5-bfd1-46d9-8487-771cc36e1543,RKSA_local-T1_rl
3791e2e4-536e-46a8-a49f-34a9893b7d18,FXE-FIELD-A-PSFA-rl
d0186ccf-65ec-4da9-85d0-713d72eeb888,FXE-FIELD-A-BDLRT-rl
34c2304c-7436-4e2b-8af1-ef4e959bcc6d,FXE-FIELD-A-ZSYA-rl
447704d7-6db4-41ad-b06a-67d1c05bdaa6,FXE-FIELD-A-HAVSC-rl
d537118c-c3b4-470b-8e41-de851db897b5,ODWA2_local-T1_rl
c65f4268-9e1f-40fd-814f-a3399d5219ca,FXE-FIELD-A-OLMA-rl
2d00ffbe-62f8-47ca-82b0-97de63548886,FXE-FIELD-A-SYIA-rl
ffc59557-731a-4f3a-bc4c-6065dda0f0b3,FXE-FIELD-A-MKGA-rl
9924b66a-a302-4d59-a1a5-9bc4eef5d43b,FXE-FIELD-A-SRUA-rl
3c68f2a7-063b-4585-9411-ff8946cb6645,FXE-FIELD-A-HSTA-rl
5f05a0a4-7c63-4d66-b0f5-357f8c2cce89,FXE-FIELD-A-YKMA-rl
0721f365-b0a1-4f7f-9e13-517d2352488c,FXE-FIELD-A-PBIA-rl
b210fd0a-19ab-4d6d-bb48-ca6cf837c43f,FXE-FIELD-A-CAOA-rl
3a14c474-879a-4dd1-a2de-38fc4234b591,FXE-FIELD-A-RFDA-rl
86fcdb6a-6d94-4507-8a77-971d681268a7,FXE-FIELD-A-PIAA-rl
efd42989-d657-49c2-a69b-5681417d2981,FXE-FIELD-A-PLNA-rl
5529d638-8035-456c-b086-14bb5f87dadc,FXE-FIELD-A-FTYWK-rl
0229810f-7ee0-49b5-9aca-f7d9b16c4d1c,FXG-FIELD-1627-rl
f1bbd4e7-15c5-4a58-9b27-0179fb726882,FXE-FIELD-A-JANA-rl
0ebf526a-35fc-4b3b-a636-4b569153740c,FXE-FIELD-A-DLHA-rl
a09c7e5c-a487-4d86-95d0-232ee6b754b5,FXE-FIELD-A-GRRA-rl
61293b8e-0a55-4ed0-bebc-5b9e9b1e2f5e,FXE-FIELD-A-MLBA-rl
54e3f85f-290e-473b-b0cb-f548060fb940,FXE-FIELD-A-TUSR-rl
fd238270-2386-4fc2-89e6-9d7a4abdf361,FXE-FIELD-A-THLR-Paging-rl
366df026-0a34-4608-ad25-266d8458de84,FXE-FIELD-A-BWIR-rl
50c268a5-8ffa-4556-8ff6-5f39f6034644,FXE-FIELD-A-GAIA-rl
88c5fa69-564d-4549-a209-ec95b21219f7,FXE-FIELD-A-NOHA-rl
9d2f5f6b-4c4d-43ca-9d77-5377957a7c81,FXE-FIELD-A-MPBA-rl
112c4ede-4139-4569-9dd9-6e6f646fcf5b,FXE-FIELD-A-DRTA-rl
4f941352-f592-4ac3-8283-7f7554801afa,FXE-FIELD-A-NZWA-rl
7f628e04-f1bc-4a46-8732-3187bc7ae2ea,FXE-FIELD-A-HYAA-rl
029afd38-02d8-46c4-9791-4c1abb1ce2a7,FXE-FIELD-A-ICTA-rl
2ecb862c-616e-473c-af5c-2164280be880,FXE-FIELD-A-JBKA-rl
09a016b2-f439-4e23-8f9a-434db15e6831,FXE-FIELD-A-EHTA-rl
162faf7f-586e-45dc-b0c8-cd748335036f,FXE-FIELD-A-RNOR-VMX-rl
3516759c-5210-40b4-9571-69de44969357,FXE-FIELD-A-BUFA-rl
2530c7ed-eee2-49d4-a032-39a14b3662e7,FXE-FIELD-A-MKCA-rl
7afc483d-99c4-4eb3-be97-cef6b49d3bb7,FXE-FIELD-A-PAHA-rl
ee6f7c92-85b6-4b41-8fb9-8d0de44a9666,FXE-FIELD-A-ABEA-rl
cbfc0a8d-4291-4a7b-94eb-8868635ea890,FXE-FIELD-A-GONA-rl
8d30f17d-5045-4522-b6a1-9dc1c30c1aed,FXE-FIELD-A-MODA-rl
5bacd43f-a8a9-4be8-b54b-f03a33433e52,FXE-FIELD-A-HTSA-rl
8c1880a8-b0e6-43c6-9d63-21ab5d9949d6,FXE-FIELD-A-COAA-rl
954c36ba-f7ee-492d-bcf5-8412c22cd6d9,FXE-FIELD-A-AUNA-rl
bd0ff51c-c3f7-41d0-8737-f46db6afe5e6,FXE-FIELD-A-RLIA-rl
cac78502-80a4-4c1c-96ad-c2abd0089001,FXE-FIELD-A-TOPA-rl
f4a61b20-8bd1-42a5-941d-652582749ae2,FXS-SIP-VOICEMAIL-rl
3234076f-a2e6-4a71-85e2-503c6a5e4244,FXS-SIP-VOICEMAIL-rl
29799dcf-629f-4fe3-8927-a75ee05e1e63,FXE-FIELD-A-TOCA-rl
3fd4c2b3-466f-47b5-a24c-16fa271dfbab,FXE-FIELD-A-MCOS-rl
fc03e1e0-6853-46e0-a810-e97c686e79a1,GJTA_local-T1_rl
dc8f75be-823b-48b0-bf3e-196af4a1a6c0,FXE-FIELD-A-THAA-rl
87568c20-762c-4434-99f9-9bdfda8a2304,FXE-FIELD-A-WJFA-rl
6dc10684-156b-4244-882b-88be36cee5d1,FXE-FIELD-A-OWDA-rl
fe353175-7691-4cf4-86a9-52c1ae21698d,FXE-FIELD-A-SVZA-rl
bb218074-4d1d-4e3e-b21f-74a724e18b8a,FXE-FIELD-A-FRGA-rl
eb0474a8-5eb4-47a3-a683-f3a63e19d29b,FXE-FIELD-A-GVLA-rl
82044470-0b7a-4854-9251-9700e5e74f77,FXE-FIELD-A-HVNA-rl
7d23e21e-df58-44e7-abc7-33f431df0697,ORDVK_local-T1_rl
d7779fa8-b2b6-49f5-a2b1-38c2faa2e933,FXE-FIELD-A-FATA-rl
46b01edd-ddc7-43f1-b904-101b66a50ad0,FXE-FIELD-A-SBPA-rl
7677c1f3-6be7-455d-b487-d7dc2bfa5d3b,FXE-FIELD-A-CLERT-rl
ba33d614-9181-4ca8-a68b-5e314cacff72,FXE-FIELD-A-SAFA-rl
db178682-bd64-4f8c-a2c6-116920f14ca3,FXE-FIELD-A-JEMA-rl
ad395544-5f6a-42b9-a009-cf9de6c6c958,BEDWK_local-t1_rl
db1db2c1-5456-4ae7-84d9-7d98093755eb,FXE-FIELD-A-AUGA-Paging-rl
4931b3bd-40e6-466f-ae6f-5e3c56449480,FXE-FIELD-A-IXDA-rl
19204b49-858d-4e41-8bd8-33113c5d8745,FXE-FIELD-A-TULR-Paging-2-rl
ba3dc741-2b62-4792-a2d3-fb7bed60c96a,FXE-FIELD-A-PDXA-rl
c79cc977-9138-4770-9ecc-9f933c9cf6ff,FXE-FIELD-A-CSNA-rl
7f6bf3ed-18f2-4eb5-a376-64f7905c535e,FXE-FIELD-A-DAYA-rl
6c0fc851-59fc-4fc4-a67c-4a75fea74eee,FXE-FIELD-A-STKA-rl
66242de7-fe97-4f30-9041-2069e541ccb9,FXE-FIELD-A-WMHA-rl
b92f8968-ab6d-4eb1-8eef-dea7b88cd820,FNTA_Paging_RL
ac267d0d-68c0-49f5-b1fd-4e547967c273,PHXR_local-T1_rl
7eb20bfa-8d5b-45f1-a339-8ad1d4e051be,FXE-FIELD-A-SYVA-rl
d2d30df7-aab7-45a6-b35e-f0298b8dcb46,911_MCFA_rl
79d5c4be-0a30-4ffb-906d-836a9074eb2b,FXE-FIELD-A-MIA-INT-rl
101644ab-3da5-4d46-a1b5-d3af4c80ec15,FXE-FIELD-A-MIA-INT-rl
d96139b9-8dc0-4430-888a-cc9b50bc0c71,FXE-FIELD-A-VGTA-Paging_rl
09dc6298-d86a-4e53-8a21-01057bc0520b,FXE-FIELD-A-LEBA-Paging-rl
75e6d39e-e460-4cae-b583-a306466f03ab,HGRA-RL-DISPATCH
0bcd87d3-cf97-4130-9f36-52879a66042c,FXE-FIELD-A-CSGA-rl
6a3b22ae-46fe-4e28-9ddc-86884a6a76d4,FXE-FIELD-A-MOBA-rl
f4880f7d-9022-43d2-9740-02677150b70b,FXE-FIELD-A-RSTR-rl
83124829-9360-4dd0-b61a-8cc729c94dbc,FXE-FIELD-A-ZZVA-rl
5ffb9edb-99fb-4378-ae5c-33c5738976ac,FXE-FIELD-A-RHVA-rl
0e61251c-72e7-4af3-aa1d-e8c6ccc3e7e9,FXE-FIELD-A-SMXA-rl
ef8d0572-4826-4e6e-918c-bcf3652e55a4,FTRE_local-T1_rl
5803a41c-f4f1-4252-9170-f56f7c735c46,FXE-FIELD-A-COSA-rl
e3cce711-8d8c-4ab0-9e33-27d2f24d62fa,FXE-FIELD-A-ACYA-rl
cb14f636-b35e-43da-8afb-bd59fc7bdc41,FXE-FIELD-A-STLR-rl
91e30218-c4a8-41ef-b27e-66dc00c3a76b,FXE-FIELD-A-LVKA-rl
b695e05a-9999-4723-aa1e-526c179a0f49,FXE-FIELD-A-ACKA-rl
d2db9f03-b2a2-421f-8d9b-6b3504148d0c,FXE-FIELD-A-COSDC-Paging-rl
8385f7c6-2030-4bc2-94e2-646160c97ea2,FOKA_local-T1_rl
70534c49-af40-48f8-9a1d-8e35eac027db,FXE-FIELD-A-LAFA-rl
34d5f65a-6fb0-4fc1-adfd-88d4f3f74cfb,FXE-FIELD-A-TNTA-rl
25652022-cc6c-4bd4-abeb-f154154dd984,FXE-Field-A-ABEA-BSTSIP-RL
d34c8f91-8137-46de-a34a-838d8f8212de,FXE-FIELD-A-LANA-rl
46f046df-9812-4911-9a97-ca3ea231405f,FXE-FIELD-A-BFMRT-rl
a4df8701-13f1-42c5-9614-19c3a68dd245,FXE-FIELD-A-DBQA-rl
5d4a5a71-7346-4823-b505-872ed3a49d8a,FXE-FIELD-A-PGDA-rl
1c6e577b-b4f3-433a-8ff3-bcff2c87173c,FXE-FIELD-A-COSR-rL
508f2be3-d1d0-4e75-948f-2109e06063bb,FXE-FIELD-A-CAKA-rl
66065b2b-03d5-4a8a-b210-5da2003ac151,FXE-FIELD-A-LFKA-rl
72ce43b1-2f6e-4369-8cf5-2536cca80881,FXE-FIELD-A-OFKA-rl
cc52d7cb-2bdd-4de4-8dfb-0c44f8bb298e,FXE-FIELD-A-BPAA-rl
0d062e78-5672-4418-8dfa-ac88f2c8ad9e,FXE-FIELD-A-MJXA-rl
72800b74-feba-48fd-bfc8-4407996994fa,FXE-FIELD-A-JXNA-rl
2b0f352e-ba14-465c-81f4-8597926354b1,FXE-FIELD-A-NDVA-rl
6e18d14d-c456-4524-adfd-738666c02624,CHOA-Temp-rl
84d3f4b1-a3f5-438f-8110-4c1c3dbdcb35,FXE-FIELD-A-MSCA-rl
31f0d23d-1ce6-4f83-aa15-685e214ba4b2,FXE-FIELD-A-RKSA-rl
dca84bc5-d763-4f85-b3df-cc18142aab64,FXE-FIELD-A-ABRA-rl
2b7c04e3-4319-4b8b-abaf-0a346ff8586f,FXE-FIELD-A-LLXA-rl
843dd561-29aa-4649-b4a2-152211df678f,FXE-FIELD-A-FMYA-rl
e0610eca-e609-4355-8f01-252a3c09c8e2,FXE-FIELD-A-MPZA-rl
824e9999-620f-4154-9410-23ebafd8c656,FXE-FIELD-A-CWAA-SIP-rl
ffb1ecca-a28f-4a7b-b7c0-0b19ca54b390,FXE-FIELD-A-MWAA-rl
0d9340c2-3918-488d-9d2f-b4d770a96639,FXE-FIELD-A-OKKA-rl
cd2181bd-48c0-4f82-ad24-94d43dc2f6fd,FXE-FIELD-A-UINA-rl
bb181c9d-0e03-4963-9914-51358e967ccf,FXE-FIELD-A-MSNR1-rl
c5f63bc9-bde5-4ed2-a0ae-8540f4ecf346,FXE-FIELD-A-RKWA-Paging-rl
01a073f2-8670-4cc6-893b-08500a08f0f1,FXE-FIELD-A-FBLA-rl
84c43e7f-a032-4072-873c-6c00d40083cc,FXE-FIELD-A-GJTA-rl
0d398ccb-dfbb-4090-b749-a31c59f85278,FXE-FIELD-A-BFRA-rl
a5cb51ab-b1b5-4ac0-8b39-81f4f4b6909f,BNAR-Local-T1_rl
a847b436-fe84-42a4-ab72-efbbd08a9fd4,FXE-FIELD-A-BCTA-rl
03a0df21-561b-433d-8b1a-79e4562eb9c7,FXE-FIELD-A-MPRA-rl
77c77d89-e460-4d82-8f74-f5bd6450ca6f,FXE-FIELD-A-SBNA-rl
7c432de2-b34f-455f-be16-2764c527e716,FXE-FIELD-A-RNOR-rl
826bb618-18b9-4cc0-8eaa-0f1663f6431f,FXE-FIELD-A-ARBA-rl
5745803f-6a54-4559-900b-e5e7df45eab1,FXE-FIELD-A-COSDC-LD-rl
4a36ad47-ff36-4862-8f19-e4dfdefa9cb9,FXE-FIELD-A-COSDC-LD-rl
8a6b3a94-f697-493f-9484-5196deb1ede0,FXE-FIELD-A-SEAA-rl
ea17060f-3a85-4427-87dc-4ba9edd715c5,FXE-FIELD-A-EWRGS-rl
23744599-ac30-46f8-852d-74646bd0c5a4,FXE-FIELD-A-LAXR-911-rl
b8d584f0-e291-4c16-a514-38ff44512fe8,FXE-FIELD-A-SLEA-911-rl
03a4451c-deac-4f84-a8c3-c82f18fcd0f2,DFWVK_LD_rl
88b02cb4-5e69-4362-9222-a196063eb1cd,FXE-FIELD-A-TWFA-rl
fda9ac9a-dd5b-47ce-bae6-ae0fd4079769,FXE-FIELD-A-IPTA-rl
98055a6d-0e56-48e5-a36f-3c9a884e07b6,FXS-MEM-EDCW-SME-rl
8a426260-646f-4dc0-b97d-60281d26c118,FXS-MEM-EDCW-SME-rl
fcb0ffb6-13e3-4bc1-bd75-9621146c9394,FXS-MEM-EDCW-SME-rl
124a0b0a-4039-4412-bbc4-e0d28c7e3d00,FXE-FIELD-A-OXDA-rl
8f65cf2a-9416-4e24-b156-f7436d98a519,FTRE_Paging_rl
3de82bad-d497-48d9-94d0-44cb992bc1f2,FXE-FIELD-A-MCNA-rl
edc95f3d-d545-49df-9e7e-76dd1e3bd17b,FXE-FIELD-A-FULA-rl
786adba2-6772-4095-a5e9-17964051b2dc,FXE-FIELD-A-CHSR-rl
20f90352-522a-453b-8c1c-fa918f340dd3,FXE-FIELD-A-COSDC-Local-rl
c54a3c69-7966-4aaa-a5e0-3a765952f388,FXE-FIELD-A-TYRA-rl
ce40ae44-4915-4941-aa53-77b9c27f911b,FXE-FIELD-A-MHRA-rl
a4b66587-80fa-4747-9f5b-3851d4be50c1,FXE-FIELD-A-UCAA-rl
c9fde012-2663-42dc-ae3d-2ad6795bc2c4,FXE-FIELD-A-ATUA-rl
66725e87-7c6e-48bd-8550-9155c08261ef,FXE-FIELD-A-BUFR-rl
2401b29a-4cee-4dc3-b530-56177affc58d,SGRA2_local-T1_rl
1bef2e0d-f13e-45dc-83c2-7e21b026ba0f,FXE-FIELD-A-IKKA-rl
966f5f8a-81a7-47f5-93a0-f53116fff967,FXE-FIELD-A-FLLR-rl
eca24a36-3793-4162-b4ad-11b7b9fd1b19,FXE-FIELD-A-JVIA-rl
f815c659-fbc2-4246-93f1-b409e0b00822,FXE-FIELD-A-DABA-rl
ee68f25a-7e9d-4df6-acca-4731c293b061,CHAR_FXO_rl
871facb7-ae2e-484c-9b8d-61578e2af570,FXE-FIELD-A-SATR-rl
5bd554e0-d56a-4aa1-bf3a-130df7f08924,FXE-FIELD-A-DANA-rl
9cc4f564-7be9-4e3c-9ab1-7efc57b51eb6,FXE-FIELD-A-MHKA-rl
db9e28b1-b779-4c33-9b50-7c75a039b99e,FXE-FIELD-A-ARXA-rl
2997eea6-cffb-42b9-a9cc-4ac45fa8a7e4,FXE-FIELD-A-MCFA-rl
ea677e5c-94fa-4475-bebd-49f4385f6af3,FXE-FIELD-A-RDUA-rl
578dee16-6862-42e7-a09b-ee00459498a5,FXE-FIELD-A-LITA-rl
ced19ae4-20f7-411c-ae91-e7800ccf7234,FXE-FIELD-A-FPRA-rl
140e7eaf-8efa-4639-b083-33e7ff9123e3,FXE-FIELD-A-MTCA-rl
f44abbea-48b1-4325-acbb-74592e3f8971,FXE-FIELD-A-SGFR-rl
3413a5cc-6d46-4466-8264-ad8d1a7b7ca5,DFWVK_Local_rl
15516bdf-edb3-4670-aa9d-13fc1fe4fdd2,FXE-FIELD-A-CYSA-rl
29fb6cdf-931d-43e2-8420-1ff941c80783,FXE-FIELD-A-TYSRT-rl
f9cb4413-60de-4ae8-95d9-5421a1e8641a,FXE-FIELD-A-FILA-rl
b7ec9e0a-5403-4abb-8391-69a03a9578d4,FXE-FIELD-A-CLER-BSTSIP_rl
453b2545-f826-4cfc-8987-e45ee34cb136,FXE-FIELD-A-NIRA-rl
73b12c94-ca5b-4f0c-b581-bdedff1445c4,FXE-Field-A-BSTSIP-RL
2db180de-e23e-4ed2-8af1-46089f747d87,FXE-FIELD-A-QWGA-rl
c87c6a95-18d8-4935-baf5-ffcfec11418b,FXE-FIELD-A-PNEA-rl
7da8ff3f-314b-4798-8350-9e33d79823bd,Corp-A_rl
84e02491-b526-4292-81ba-630f6ed7fbe2,FXE-FIELD-A-BWIVM-rl
53425cee-b5a3-43c7-b8bc-ddfd9d468746,FXE-FIELD-A-HIOA-rl
0cf04c57-595e-4a88-ba6e-c8a7928820d9,FXE-FIELD-A-TRIA-rl
e9a4d5e8-4a37-471a-9ac9-b0952e1770da,FXE-FIELD-A-ORHA-rl
cab8882f-6d36-49ac-ac2d-72f757a95e64,JGLRC Call Manager_Temp JY
19f252b9-7b8a-4d9f-a805-d703442dc61a,FXE-FIELD-A-LGBA-rl
c095b877-24c1-463c-9be8-bb2f189c1e99,FXE-FIELD-A-HSVA-rl
983912e1-c8cf-4611-be01-dce50c8ebeee,FXE-FIELD-A-FBTA-rl
b7508c78-9448-408d-aa5f-7faf70beba32,PBIR_local-T1_rl
94d909ce-966f-44cb-a0af-743889c1cd47,FXE-FIELD-A-DPAA-rl
252a2a45-16bf-49f4-8dee-7d664b89c9f0,FXE-FIELD-A-OSUA-rl
4447a1c3-45a1-4a0d-a68d-e5c4a930a40a,FXE-FIELD-A-LAX200S-rl
d9d56b96-c72c-4b39-b920-88c00d8474ff,FXE-FIELD-A-ALNA-rl
c3564ca1-bc94-492e-bcad-638628fe3283,FXE-FIELD-A-PSCA-rl
420d4333-e478-49aa-a07c-2026d95d88f8,FXE-FIELD-A-STQA-rl
993e62b2-63f6-4d08-865c-1c93e190a890,FXE-FIELD-A-COUA-rl
2acce97c-dd6f-44ec-939b-10f68cc97015,FXE-FIELD-A-RDVRT-rl
4f24f9c7-4086-4c46-9f7b-0c2c06cef9aa,FXE-FIELD-A-IAHR-rl
aee361c3-8470-4e57-a513-bbd1f8ae1db9,OAKRO_FXO_rl
6bb9af41-00a7-41a5-aad4-ae68d469ebfc,FXE-FIELD-A-MRYA-rl
c87073e0-645f-4109-9991-932b25b5b846,IFPA_LD_rl
5bee80b4-5361-4362-8784-757c0bd28f96,FXE-FIELD-A-ALBR-rl
82bf2c51-9ab3-4106-9f44-ae4a3ed0b110,FXE-FIELD-A-MBSA-rl
95266d85-45c7-43a1-91f3-3a5f5c65f8ce,FXE-FIELD-A-HPNA-rl
fc8477b9-cbf7-4b37-bc10-cc3fd43d5005,FXE-FIELD-A-DXRA-rl
cd55c340-58c5-4180-8c89-4d8156b99b58,FXE-FIELD-A-EVVA-rl
f2b3a227-4370-4bfa-b3c1-c4fb1ca0d5d1,FXE-FIELD-A-BDFA-rl
d4d60ba8-e419-41ff-8826-5cb1b221cb4a,FXE-FIELD-A-CPSSL-rl
5ec5113d-334e-4352-bedb-07ae0071885d,FXE-FIELD-A-CTXA-rl
37e02890-4f09-403c-8f98-a634de6a04ae,FXE-FIELD-A-SANR-rl
70e675ed-dddb-42ab-b64c-93e3c01af937,FXE-FIELD-A-FWAA-rl
14cfa006-6e5c-4505-af0a-67137c62c26d,FXE-FIELD-A-DHNA-rl
21566c0d-27a8-436a-8d9f-3e40ccaf320a,PDTA_FXO_rl
1e0df0a3-811e-4b2c-ba57-a828de51b14e,FXE-FIELD-A-IAHRT-rl
d94172ad-b7d4-4204-84b1-83d2114b26c3,FXE-FIELD-A-BTVA-Paging-rl
cfc03c04-7899-4c45-93e5-e9f98b9e91e7,FXE-FIELD-A-EKOA-rl
709e15b6-adb7-4f8d-a646-99c7a5bb4663,FXE-FIELD-A-NMZA-rl
e7dfaba4-9937-4db4-be1c-5d9681af360b,FXE-FIELD-A-BLMA-rl
45c6a763-50a3-4a39-81be-71690db340e2,FXE-FIELD-A-MYRA-rl
b679c004-8d22-4f90-af58-4777cdd96f62,FXE-FIELD-A-PQIA-rl
76a8399b-2e66-4b89-9736-af9c852e1238,FXE-FIELD-A-AVLA-rl
f9e13d9c-2b6c-4376-b5f9-3bf125fa0be5,FXE-FIELD-A-LEXA-rl
5efaf859-1bb3-427b-b1c4-a98aeae611a8,FXE-FIELD-A-BFFA-rl
a905308f-52c2-47e0-9c9a-5a451121935c,FXE-FIELD-A-HYLA-rl
d248c4c8-f0ae-4de2-aead-76c5183fce34,FXE-FIELD-A-CLWA-rl
5b513678-0e7f-4e2b-ac63-5a267b3fece6,FXE-FIELD-A-SGUA-rl
128b4d7c-afcf-4c70-aba0-b31361842c20,FXE-FIELD-A-MODA-Paging-rl
d395e7eb-3431-4604-880e-2c48f9d210d0,FXE-FIELD-A-ADSA-rl
af7a4eb1-15e1-45bd-81a6-62deb2a77580,FXE-FIELD-A-DETRT-rl
ed3eb6fc-d271-4b07-b31c-6a704dfff9d0,FXE-FIELD-A-SYRA-rl
dae7e47e-accc-4039-bbcc-34759f9a6cda,FXE-FIELD-A-SHVR-rl
5718245a-e458-4ae4-a1e9-0804b6141cfb,FXE-FIELD-A-GADA-rl
3640ba21-749c-4f6f-96bf-ceae660b6f5d,FXE-FIELD-A-VISA-rl
97f721d3-6a53-4533-8b38-3f1e0bfa3bd0,FXE-FIELD-A-LITRT-rl
d9f90f40-585b-44a4-a60d-44f45498b97c,FNTA_FAX_RL
d2ca6d11-e423-4e5a-b383-be710f5d46cd,FXE-FIELD-A-MIEA-rl
3df864bf-218b-4980-8ae3-c276e3a2d185,FXE-FIELD-A-ESPA-rl
c6735520-21ba-4fe0-ab7d-e75407068b82,FXE-FIELD-A-OCFA-rl
c9dc1c92-d5d7-4d5b-a989-a7bbe13c38a7,NXXCS_local-T1_rl
3352e510-66a3-4578-ab28-5179ed76c025,FXE-FIELD-A-HNLA-rl
2fbe0d7e-67ee-4cf8-9be9-6f31f68f905e,FXEF-E911-EGW_rl
